id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
2314,1461242974264643584,"https://twitter.com/AzrilVienna/statuses/1461242974264643584","https://twitter.com/AzrilVienna/statuses/1461242974264643584","AzrilVienna","RT @JaaGadget: Setelah dia mencuba dan kakaknya marah, sekarang kakaknya pula grab 1 airpods pro &amp; telah memberikan feedback tergila, sampa…","Setelah dia mencuba dan kakaknya marah, sekarang kakaknya pula grab 1 airpods pro &amp; telah memberikan feedback tergila, sampai tak cukup nak ss sbb panjang lg sampai bawah 🤣  Thank you so much 🙏🏻 https://t.co/v41hKXc6br","2021-11-18 03:00:48","Twitter for iPhone",0,35,"in","","retweet","",0,0,"JaaGadget",1209454069032439809,1460508383782457344,1605315800,"https://pbs.twimg.com/profile_images/1274577474039341056/MHOhNJtf_normal.jpg",149621,35143,213377,"2013-07-19 03:10:56","Selamanya kau bidadariku, takkan pudar senyumanmu. I wanna take a minute, not to ask anything from You. But simply to say Alhamdulillah, for all i have.","Fatin\'s","",
2315,1461242903825502208,"https://twitter.com/MakingstoreK/statuses/1461242903825502208","https://twitter.com/MakingstoreK/statuses/1461242903825502208","MakingstoreK","@warungkertas Ridi Ina CAWAL TAEYONG @makingstorek inc. safety packing, hanya ada sisa 1pcs loh sizeni, grab it fast ya, dom bekasi🤗 https://t.co/cXaGA21f8I","@warungkertas Ridi Ina CAWAL TAEYONG @makingstorek inc. safety packing, hanya ada sisa 1pcs loh sizeni, grab it fast ya, dom bekasi🤗 https://t.co/cXaGA21f8I","2021-11-18 03:00:31","Twitter for iPhone",0,0,"in","[WTS Ready Stock]  Card Wallet / Cawall Taeyong 💸275k  ✅ Good Condi ✅ Safety Packing ✅ Freebies ✅🍊 freeong  tag wts wtb taeyong #NCT127 #TAEYONG https://t.co/c6XESgs1cc","quote","MakingstoreK",1364623116396236800,1447039380170756096,"",0,0,1364623116396236800,"https://pbs.twimg.com/profile_images/1364623413059285007/SQ96LWho_normal.jpg",8139,88,199,"2021-02-24 12:08:28","Let\'s join us, we will make your world better!! Testimonials can be checked on Instagram highlights Makingstore_Kpop ^^","Bekasi","",
2316,1461242873110622210,"https://twitter.com/Lianarina_/statuses/1461242873110622210","https://twitter.com/Lianarina_/statuses/1461242873110622210","Lianarina_","Alhamdulillah, terima kasih Grab. Semoga sukses selalu ✨ @GrabID https://t.co/oJHDKVEyTG","Alhamdulillah, terima kasih Grab. Semoga sukses selalu ✨ @GrabID https://t.co/oJHDKVEyTG","2021-11-18 03:00:24","Twitter for Android",0,0,"in","","original","",0,0,"",0,0,969617809,"https://pbs.twimg.com/profile_images/1459384579513479169/DJyOjCoI_normal.jpg",34365,1073,1022,"2012-11-25 02:50:45","Suka jalan dan jajan #BismillahBigWin #SintinkFamily","Cianjur, Indonesia","",
2317,1461242814516252672,"https://twitter.com/MSyafeenaz/statuses/1461242814516252672","https://twitter.com/MSyafeenaz/statuses/1461242814516252672","MSyafeenaz","RT @sitishua: What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran…","What? RM50 je bawal 5 helai termasuk postage, box &amp; wish card? Aaa take all my money!! *smirk in suga way  Betul tu, tawaran ni tak lama tau jadi kena lah jimat sekarang ; grab sekarang hehe  🍰 Bawal Cotton Baesic ~ your best match for ootd 😍  — make sure to open this thread✨ https://t.co/3b4QnXvBU4","2021-11-18 03:00:10","Twitter for iPhone",0,78,"in","","retweet","",0,0,"sitishua",1092000023322054657,1460933959966068736,1106346236435529728,"https://pbs.twimg.com/profile_images/1106346688946405377/DxpABh3P_normal.jpg",1786,117,75,"2019-03-14 20:07:52","backup acc: @Syfnaz (A025: paparogerbyrink)","","",
2318,1461242745948114946,"https://twitter.com/GrabMY/statuses/1461242745948114946","https://twitter.com/GrabMY/statuses/1461242745948114946","GrabMY","@claryein Terbaikkkk abam Grab ni!! 💚️ Terima kasih kerana share dengan kami dan pihak kami akan remark berkenaan ini, anda juga boleh rate comment dalam app untuk ride ini ya! 😉️💪️ #staysafe #grab","@claryein Terbaikkkk abam Grab ni!! 💚️ Terima kasih kerana share dengan kami dan pihak kami akan remark berkenaan ini, anda juga boleh rate comment dalam app untuk ride ini ya! 😉️💪️ #staysafe #grab","2021-11-18 02:59:53","Zendesk",2,0,"in","","reply","claryein",1414535751463620613,1461153117974585345,"",0,0,454609037,"https://pbs.twimg.com/profile_images/1249914589715677184/2VYWt0IZ_normal.png",61532,1833,59385,"2012-01-04 00:31:02","Southeast Asia’s leading superapp, here to make your life a little easier in every possible way.","Malaysia",1,
2319,1461242104382853124,"https://twitter.com/NrlNbhell/statuses/1461242104382853124","https://twitter.com/NrlNbhell/statuses/1461242104382853124","NrlNbhell","Sebab taknak kantoi suruh aku amik grab pulak hahaha bedekah","Sebab taknak kantoi suruh aku amik grab pulak hahaha bedekah","2021-11-18 02:57:20","Twitter for iPhone",0,0,"in","","original","",0,0,"",0,0,1304097476199108608,"https://pbs.twimg.com/profile_images/1454060281999462403/LhQfbdsr_normal.jpg",1432,100,29,"2020-09-10 12:40:53","📍JHB","Malaysia","",
2320,1461242087853072389,"https://twitter.com/indrzhr/statuses/1461242087853072389","https://twitter.com/indrzhr/statuses/1461242087853072389","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.137","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.137","2021-11-18 02:57:16","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2321,1461242019968270345,"https://twitter.com/indrzhr/statuses/1461242019968270345","https://twitter.com/indrzhr/statuses/1461242019968270345","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.136","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.136","2021-11-18 02:57:00","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2322,1461241994416558080,"https://twitter.com/indrzhr/statuses/1461241994416558080","https://twitter.com/indrzhr/statuses/1461241994416558080","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.135","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.135","2021-11-18 02:56:54","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2323,1461241963768803331,"https://twitter.com/indrzhr/statuses/1461241963768803331","https://twitter.com/indrzhr/statuses/1461241963768803331","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.134","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.134","2021-11-18 02:56:47","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2324,1461241938523217922,"https://twitter.com/indrzhr/statuses/1461241938523217922","https://twitter.com/indrzhr/statuses/1461241938523217922","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.133","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.133","2021-11-18 02:56:41","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2325,1461241937814761476,"https://twitter.com/GrabID/statuses/1461241937814761476","https://twitter.com/GrabID/statuses/1461241937814761476","GrabID","@6qbal Hal ini membantu kami untuk mengotentikasi identitas penumpang dgn lebih akurat buat mencegah aksi penipuan sekaligus melindungi akun Kakak. Boleh sambil kunjungi juga tautan ini ya Kakak buat detailnya : https://t.co/GTvqbQc30j   Terima kasih Kakak 🥰💚-Dania","@6qbal Hal ini membantu kami untuk mengotentikasi identitas penumpang dgn lebih akurat buat mencegah aksi penipuan sekaligus melindungi akun Kakak. Boleh sambil kunjungi juga tautan ini ya Kakak buat detailnya : https://t.co/GTvqbQc30j   Terima kasih Kakak 🥰💚-Dania","2021-11-18 02:56:41","Zendesk",0,0,"in","","reply","6qbal",3187613564,1461183867822305281,"",0,0,2322081114,"https://pbs.twimg.com/profile_images/1461232068008955915/A07c7tWz_normal.jpg",441497,11,563428,"2014-02-01 04:52:43","Dear para pelanggan, terima kasih atas kesabarannya. DM akan kubalas satu persatu. 🙏💚","Indonesia",1,
2326,1461241914590568455,"https://twitter.com/indrzhr/statuses/1461241914590568455","https://twitter.com/indrzhr/statuses/1461241914590568455","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.132","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.132","2021-11-18 02:56:35","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2327,1461241886727761923,"https://twitter.com/indrzhr/statuses/1461241886727761923","https://twitter.com/indrzhr/statuses/1461241886727761923","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.131","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.131","2021-11-18 02:56:29","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2328,1461241811687510018,"https://twitter.com/indrzhr/statuses/1461241811687510018","https://twitter.com/indrzhr/statuses/1461241811687510018","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.130","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.130","2021-11-18 02:56:11","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2329,1461241781794705410,"https://twitter.com/indrzhr/statuses/1461241781794705410","https://twitter.com/indrzhr/statuses/1461241781794705410","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.129","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.129","2021-11-18 02:56:03","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2330,1461241759397122049,"https://twitter.com/II0RYN/statuses/1461241759397122049","https://twitter.com/II0RYN/statuses/1461241759397122049","II0RYN","RT @nursharifislam: @Adbshukry dlu yes agak sukar utk cari duit sbb klu nk keje semua terikat , now kite ade grab so ade motor boleh jadi a…","@Adbshukry dlu yes agak sukar utk cari duit sbb klu nk keje semua terikat , now kite ade grab so ade motor boleh jadi abg grab, foodpanda so bile free bt dpt kumpul sikit2 beli cincin utk tunang at least ade effort utk one step close if family tak kesah pasal majlis nikah je 1k","2021-11-18 02:55:58","Twitter for Android",0,11,"in","","retweet","",0,0,"nursharifislam",2428033987,1461171807197691906,1196100608958197761,"https://pbs.twimg.com/profile_images/1435292898304487430/Yzlf0ttQ_normal.jpg",16915,303,2053,"2019-11-17 11:19:55","semak","takashi","",
2331,1461241757740400642,"https://twitter.com/indrzhr/statuses/1461241757740400642","https://twitter.com/indrzhr/statuses/1461241757740400642","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.128","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.128","2021-11-18 02:55:58","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2332,1461241734793289732,"https://twitter.com/indrzhr/statuses/1461241734793289732","https://twitter.com/indrzhr/statuses/1461241734793289732","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.127","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.127","2021-11-18 02:55:52","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2333,1461241714367107073,"https://twitter.com/indrzhr/statuses/1461241714367107073","https://twitter.com/indrzhr/statuses/1461241714367107073","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.126","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.126","2021-11-18 02:55:47","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2334,1461241691004801024,"https://twitter.com/indrzhr/statuses/1461241691004801024","https://twitter.com/indrzhr/statuses/1461241691004801024","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.125","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.125","2021-11-18 02:55:42","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2335,1461241667420241924,"https://twitter.com/indrzhr/statuses/1461241667420241924","https://twitter.com/indrzhr/statuses/1461241667420241924","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.124","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.124","2021-11-18 02:55:36","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2336,1461241642896093189,"https://twitter.com/indrzhr/statuses/1461241642896093189","https://twitter.com/indrzhr/statuses/1461241642896093189","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.123","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.123","2021-11-18 02:55:30","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2337,1461241614609752070,"https://twitter.com/indrzhr/statuses/1461241614609752070","https://twitter.com/indrzhr/statuses/1461241614609752070","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.122","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.122","2021-11-18 02:55:24","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2338,1461241583823568897,"https://twitter.com/indrzhr/statuses/1461241583823568897","https://twitter.com/indrzhr/statuses/1461241583823568897","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.121","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.121","2021-11-18 02:55:16","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2339,1461241523375570945,"https://twitter.com/StoreChip/statuses/1461241523375570945","https://twitter.com/StoreChip/statuses/1461241523375570945","StoreChip","[READY] Tongsis Karakter, stock 4 buah 80rb. Grab it fast! https://t.co/aOyrwFnJgL","[READY] Tongsis Karakter, stock 4 buah 80rb. Grab it fast! https://t.co/aOyrwFnJgL","2021-11-18 02:55:02","twittbot.net",0,0,"in","","original","",0,0,"",0,0,363956537,"https://pbs.twimg.com/profile_images/589237930243321856/P340QKXa_normal.png",61694,400,208,"2011-08-28 20:00:53","PIN : 549D1E27 | SMS : 087868972640 | Pembayaran via BRI/BCA/Mandiri | Ada harga khusus buat reseller!","Jakarta","",
2340,1461241519214530561,"https://twitter.com/indrzhr/statuses/1461241519214530561","https://twitter.com/indrzhr/statuses/1461241519214530561","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.120","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.120","2021-11-18 02:55:01","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2341,1461241491121000452,"https://twitter.com/indrzhr/statuses/1461241491121000452","https://twitter.com/indrzhr/statuses/1461241491121000452","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.119","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.119","2021-11-18 02:54:54","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2342,1461241467410677763,"https://twitter.com/indrzhr/statuses/1461241467410677763","https://twitter.com/indrzhr/statuses/1461241467410677763","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.118","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.118","2021-11-18 02:54:49","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2343,1461241443444428801,"https://twitter.com/indrzhr/statuses/1461241443444428801","https://twitter.com/indrzhr/statuses/1461241443444428801","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.117","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.117","2021-11-18 02:54:43","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2344,1461241418547023877,"https://twitter.com/indrzhr/statuses/1461241418547023877","https://twitter.com/indrzhr/statuses/1461241418547023877","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.116","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.116","2021-11-18 02:54:37","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
2345,1461241394211659776,"https://twitter.com/indrzhr/statuses/1461241394211659776","https://twitter.com/indrzhr/statuses/1461241394211659776","indrzhr","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.115","@GrabID Yuk, merapat di Grab 11.11 Serba 1RB Sale tanggal 11-17 November. Nikmati diskon beragam layanan Grab &amp; dapatkan gadget idamanmu hanya dengan 1RB OVO Points.  #SERBA1RBSALE  3.115","2021-11-18 02:54:31","Twitter for Android",0,0,"in","","reply","GrabID",2322081114,1459823424050712582,"",0,0,468350183,"https://pbs.twimg.com/profile_images/1461194113345220615/Se5jk7y4_normal.jpg",44535,558,1734,"2012-01-19 07:58:09","wish me luck😇🙏","","",
